Company,Address Line 1,City,State,ZipCode,Employee Size (5) - Location,Sales Volume (9) - Location,Latitude,Longitude,Sector Code
CAPITAL FARM CREDIT,5255 N BENTWOOD DR,SAN ANGELO,TX,76904,6,4590,31.406763,-100.492401,21
1ST CMMNTY FDRL CRDT,3505 WILDEWOOD DR,SAN ANGELO,TX,76904,5,1365,31.4217,-100.48545,20
FARMERS MUTUAL PROTECTIVE,1804 SHADY POINT CIRCLE DR,SAN ANGELO,TX,76904,1,186,31.38662,-100.48715,22
SMALL SCHOOLS CO-OP,5018 KNICKERBOCKER RD,SAN ANGELO,TX,76904,20,,31.41173,-100.47667,32
1ST COMMUNITY FEDERAL CU,3505 WILDEWOOD DR,SAN ANGELO,TX,76904,100,27300,31.4217,-100.48545,20
CAPITAL FARM CREDIT,1202 S CROSSINGS CT,SAN ANGELO,TX,76904,2,1530,31.39563,-100.43552,21
CONCHO VALLEY ELEC CO-OP,2530 PULLIAM ST,SAN ANGELO,TX,76905,48,10500,31.47333,-100.39634,40
GOODYEAR SAN ANGELO FCU,11570 N US HIGHWAY 277,SAN ANGELO,TX,76905,1,273,31.627921,-100.347551,20
SOUTHWEST TEXAS ELECTRIC CO-OP,91 W 9TH ST,BIG LAKE,TX,76932,5,5095,31.198678,-101.465955,40
GERMANIA FARM MUTUAL INSURANCE,5 W GILLIS AVE,ELDORADO,TX,76936,1,186,30.868857,-100.603062,22
SOUTHWEST TEXAS ELECTRIC CO-OP,101 E GILLIS AVE,ELDORADO,TX,76936,48,48912,30.868857,-100.603062,40
FIRST COMMUNITY FEDERAL CU,107 S DIVIDE,ELDORADO,TX,76936,4,1092,30.868857,-100.603062,20
MERETA COOPERATIVE GIN CO,18046 GRAND AVE,MERETA,TX,76940,10,5852,31.453999,-100.139246,10
GERMANIA FARM MUTUAL INSURANCE,598 LINDELL AVE,MERTZON,TX,76941,1,186,31.27832,-100.79164,22
PRODUCERS MARKETING CO-OP,202 N WEST RAILROAD ST,MERTZON,TX,76941,4,10977,31.310168,-100.790792,10
SOUTHWEST TEXAS ELECTRIC CO-OP,209 AVENUE K,OZONA,TX,76943,5,5095,30.710073,-101.202427,40
CAPITAL FARM CREDIT,221 E MAIN ST,SONORA,TX,76950,3,2295,30.57181,-100.64495,21
WALL COOPERATIVE GIN,9194 LOOP 570,WALL,TX,76957,16,9364,31.355541,-100.210887,10
WALL CO-OP GIN,,WALL,TX,76957,2,416,31.355541,-100.210887,10
CTECU,1415 LOUISIANA ST # 100,HOUSTON,TX,77002,1,273,29.75476,-95.36985,20
PEOPLES TRUST FED CU,910 LOUISIANA ST,HOUSTON,TX,77002,6,1638,29.759255,-95.367099,20
HARRIS COUNTY FED CREDIT UNION,1400 FRANKLIN ST,HOUSTON,TX,77002,23,6279,29.76057,-95.35661,20
KBR HERITAGE FEDERAL CU,601 JEFFERSON ST # KT02,HOUSTON,TX,77002,11,30351,29.75317,-95.3727,20
SHELL EMPLOYEES FEDERAL CU,777 WALKER ST,HOUSTON,TX,77002,10,2730,29.75924,-95.36625,20
ENERGY ONE FCU,919 MILAM ST # T200,HOUSTON,TX,77002,2,546,29.75799,-95.36601,20
ENERGY ONE FEDERAL CU,919 MILAM ST # T200,HOUSTON,TX,77002,2,546,29.75799,-95.36601,20
FIRST SERVICE CREDIT UNION,1001 LOUISIANA ST,HOUSTON,TX,77002,3,819,29.75788,-95.36738,20
PEOPLES FEDERAL CREDIT UNION,910 LOUISIANA ST # 100,HOUSTON,TX,77002,6,1638,29.759255,-95.367099,20
US E CREDIT UNION,515 RUSK ST,HOUSTON,TX,77002,6,1638,29.760885,-95.367617,20
CENTER POINT ENERGY ENTEX CU,1301 TRAVIS ST # 525,HOUSTON,TX,77002,14,24661,29.75476,-95.36732,20
HOUSTON MUNICIPAL EMPOLYEES,611 WALKER ST,HOUSTON,TX,77002,6,1638,29.75989,-95.36705,20
US E CREDIT UNION,1919 SMITH ST,HOUSTON,TX,77002,6,1638,29.75173,-95.37349,20
INVESTEX CREDIT UNION,500 DALLAS ST # P110,HOUSTON,TX,77002,6,1638,29.75754,-95.37039,20
CHEVRON FEDERAL CREDIT UNION,1600 SMITH ST # 3895,HOUSTON,TX,77002,6,1638,29.75491,-95.37246,20
PEOPLES TRUST FEDERAL CREDIT,777 WALKER ST # 2400,HOUSTON,TX,77002,6,1638,29.75924,-95.36625,20
PEOPLES TRUST FEDERAL CU,801 TEXAS ST,HOUSTON,TX,77002,6,1638,29.760785,-95.36376,20
SPACE CITY CREDIT UNION,3101 HARRISBURG BLVD,HOUSTON,TX,77003,30,8190,29.75015,-95.34373,20
MOBIL PASADENA FEDERAL CREDIT,2001 JACKSON ST,HOUSTON,TX,77003,6,1638,29.7489,-95.3462,20
TDECU,4800 CALHOUN RD,HOUSTON,TX,77004,6,1638,29.722143,-95.346852,20
ST MARYS FCU,3006 ROSEDALE ST,HOUSTON,TX,77004,3,819,29.719958,-95.368775,20
PILGRIM FEDERAL CREDIT UNION,3118 BLODGETT ST,HOUSTON,TX,77004,1,1199,29.72084,-95.36626,20
RECOVERY COLLECTIVE,2715 BISSONNET ST # 509,HOUSTON,TX,77005,1,,29.725186,-95.42117,33
MENTAL HEALTH CO-OP,503 SUL ROSS ST,HOUSTON,TX,77006,12,1084,29.73767,-95.38595,30
MENTAL HEALTH CO-OP ANNEX,509 BRANARD ST,HOUSTON,TX,77006,8,722,29.73681,-95.38606,30
MENTAL HEALTH CO-OP,4315 JACK ST,HOUSTON,TX,77006,5,929,29.73354,-95.38667,30
CENTRAL CITY CO-OP,2515 WAUGH DR,HOUSTON,TX,77006,4,,29.74651,-95.39389,11
MENTAL HEALTH CO-OP,716 W ALABAMA ST,HOUSTON,TX,77006,4,577,29.73905,-95.38856,30
MENTAL HEALTH CO-OP,3803 BUTE ST,HOUSTON,TX,77006,10,903,29.738873,-95.384346,30
HOUSTON HIGHWAY CREDIT UNION,8120 WASHINGTON AVE,HOUSTON,TX,77007,14,3822,29.78224,-95.43524,20
HOUSTON FIRE FIGHTERS FCU,4200 KOLB ST,HOUSTON,TX,77007,55,15015,29.77779,-95.40367,20
CAMERA COOPERATIVE,801 DURHAM DR,HOUSTON,TX,77007,10,3454,29.7691,-95.41082,12
PRIMEWAY FEDERAL CREDIT UNION,3800 WASHINGTON AVE,HOUSTON,TX,77007,10,2730,29.77016,-95.39909,20
HOUSTON HWY CREDIT UNION,8120 WASHINGTON AVE,HOUSTON,TX,77007,6,1638,29.78224,-95.43524,20
HOUSTON POLICE FEDERAL CU,1600 MEMORIAL DR,HOUSTON,TX,77007,83,22659,29.76443,-95.37438,20
UNION FIDELITY FEDERAL CU,1415 NORTH LOOP W # 110,HOUSTON,TX,77008,3,819,29.81211,-95.423096,20
MET TRAN FEDERAL CREDIT UNION,2150 W 18TH ST # 215,HOUSTON,TX,77008,5,1365,29.80112,-95.43734,20
DAVID MORGAN CREDIT,1331 N DURHAM DR,HOUSTON,TX,77008,5,1365,29.79545,-95.41184,20
REBA HENDERSON FOOD CO-OP,1235 LORRAINE ST,HOUSTON,TX,77009,2,,29.7941,-95.3674,11
HOUSTON MUSICIANS FEDERAL CU,5771 ENID ST,HOUSTON,TX,77009,3,819,29.81134,-95.37543,20
ST STEVENS FEDERAL CU,1215 JAMES ST,HOUSTON,TX,77009,5,1365,29.779193,-95.357181,20
SOLIS MUTUAL LAW OFFICES,6657 NAVIGATION BLVD,HOUSTON,TX,77011,3,372,29.74663,-95.30671,12
BAKER HUGHES FEDERAL CREDIT,5920 NAVIGATION BLVD,HOUSTON,TX,77011,9,2457,29.74731,-95.31384,20
PORT TERMINAL FEDERAL CU,8934 MANCHESTER ST # 215,HOUSTON,TX,77012,2,546,29.71755,-95.26871,20
EMPLOYEES FEDERAL CREDIT UNION,7620 NAVIGATION BLVD,HOUSTON,TX,77012,5,1365,29.73963,-95.28615,20
VALERO FEDERAL CU,9701 MANCHESTER ST,HOUSTON,TX,77012,2,546,29.72202,-95.25418,20
UNITED COMMUNITY CREDIT UNION,771 NORMANDY ST,HOUSTON,TX,77015,6,1638,29.78261,-95.20407,20
S P TRAINMEN FEDERAL CU,12655 WOODFOREST BLVD # 855,HOUSTON,TX,77015,2,546,29.79158,-95.20116,20
MISSOURI PACIFIC HOUSTON FED,12445 EAST FWY,HOUSTON,TX,77015,6,1638,29.77104,-95.21607,20
RIO GRANDE MASONIC PRINCE FCU,5411 STYLING DR,HOUSTON,TX,77016,1,273,29.85943,-95.30993,20
SOUTHWEST AIRLINES FED CU,8441 GULF FWY # 103,HOUSTON,TX,77017,9,2457,29.67362,-95.26461,20
SAN JACINTO AREA CREDIT UNION,,HOUSTON,TX,77017,6,1638,29.686503,-95.252859,20
YOGA COLLECTIVE,3938 N SHEPHERD DR # D,HOUSTON,TX,77018,2,99,29.822566,-95.410409,32
RESOURCE ONE CREDIT UNION,1400 W 43RD ST,HOUSTON,TX,77018,6,1638,29.82863,-95.43504,20
FIRST EAGLE FEDERAL CU,2919 ALLEN PKWY # 210,HOUSTON,TX,77019,5,1365,29.7598,-95.39547,20
FIRST SERVICE CREDIT UNION,4101 CLINTON DR,HOUSTON,TX,77020,30,8190,29.76576,-95.32954,20
OUR MOTHER OF MERCY PARISH FCU,4000 SUMPTER ST # A,HOUSTON,TX,77020,3,819,29.779861,-95.330529,20
GROCERS SUPPLY EMPLOYEES CU,3010 HOLCOMBE BLVD,HOUSTON,TX,77021,3,819,29.703387,-95.380547,20
CATHOLIC MUTUAL RELIEF SOCIETY,,HOUSTON,TX,77021,5,,29.6967,-95.3578,33
HOUSTON MUNICIPAL EMPLOYEES CU,608 E TIDWELL RD,HOUSTON,TX,77022,19,5187,29.84494,-95.39005,20
GREATER TX FEDERAL CU,1330 E 40TH ST # A,HOUSTON,TX,77022,5,1365,29.822129,-95.383084,20
HOUSTON METROPOLITAN FCU,608 E TIDWELL RD,HOUSTON,TX,77022,20,5460,29.84494,-95.39005,20
GREATER TEXAS FEDERAL CU,5425 POLK ST # B,HOUSTON,TX,77023,4,1092,29.73639,-95.31873,20
PEOPLES TRUST FEDERAL CREDIT,650 W BOUGH LN # 162,HOUSTON,TX,77024,6,1638,29.773889,-95.558293,20
SMART FINANCIAL CREDIT UNION,2001 9TH AVE,HOUSTON,TX,77024,6,1638,29.7756,-95.5136,20
KEN FEDERAL CREDIT UNION,8582 KATY FWY # 101,HOUSTON,TX,77024,6,1638,29.785725,-95.497868,20
SMART FINANCIAL CREDIT UNION,10201 BROADWAY ST,HOUSTON,TX,77024,6,1638,29.7756,-95.5136,20
BAYLOR COLLEGE FEDERAL CU,4003 BELLAIRE BLVD # A,HOUSTON,TX,77025,6,1638,29.70496,-95.44063,20
CREDIT UNION EMPLOYMENT RSRCS,1001 WEST LOOP S # 216,HOUSTON,TX,77027,5,1365,29.759136,-95.454187,20
TEXAS CREDIT UNION LEAGUE,1001 WEST LOOP S,HOUSTON,TX,77027,1,273,29.759136,-95.454187,20
SMART FINANCIAL CREDIT UNION,4605 SOUTHWEST FWY # 100,HOUSTON,TX,77027,25,6825,29.729564,-95.452,20
PEOPLES TRUST FEDERAL CU,4201 SOUTHWEST FWY,HOUSTON,TX,77027,50,13650,29.72815,-95.44492,20
JUSTICE FEDERAL CREDIT UNION,1433 WEST LOOP S # 613,HOUSTON,TX,77027,2,546,29.753427,-95.45467,20
ASSOCIATED CREDIT UNION OF TX,4201 SOUTHWEST FWY,HOUSTON,TX,77027,6,1638,29.72815,-95.44492,20
TDECU,3800 SOUTHWEST FWY,HOUSTON,TX,77027,6,1638,29.729551,-95.438059,20
ANHEUSER-BUSCH EMPLOYEES CU,775 GELLHORN DR,HOUSTON,TX,77029,5,1365,29.77308,-95.26925,20
PORT OF HOUSTON WRHSE FED CU,1717 TURNING BASIN DR # 160,HOUSTON,TX,77029,1,2390,29.749684,-95.265543,20
REED CREDIT UNION,10200 EAST FWY # 125,HOUSTON,TX,77029,3,819,29.77285,-95.25012,20
PORT OF HOUSTON CREDIT UNION,111 EAST LOOP N,HOUSTON,TX,77029,2,546,29.746964,-95.279434,20
GREATER HOUSTON FED CU,11821 EAST FWY # 515,HOUSTON,TX,77029,6,1638,29.774742,-95.230101,20
BCM FEDERAL CREDIT UNION,1 BAYLOR PLZ,HOUSTON,TX,77030,13,3549,29.71046,-95.39589,20
PRIMEWAY FEDERAL CREDIT UNION,6550 FANNIN ST,HOUSTON,TX,77030,6,1638,29.711188,-95.399968,20
PRIMEWAY FEDERAL CREDIT UNION,7000 FANNIN ST # M125,HOUSTON,TX,77030,10,2730,29.70302,-95.4033,20
BAYOU CITY FEDERAL CRDT UNION,6414 FANNIN ST # G50,HOUSTON,TX,77030,10,8839,29.71392,-95.39826,20
ARCADIA CO-OP ASSN-FERTILIZER,11015 S SAM HOUSTON PKWY W,HOUSTON,TX,77031,4,1104,29.645321,-95.541888,10
FAA FEDERAL CREDIT UNION,16600 JOHN F KENNEDY BLVD,HOUSTON,TX,77032,4,1092,29.961683,-95.333092,20
HOUSTON FIRE FIGHTERS FED CU,15100 HEATHROW FOREST PKWY,HOUSTON,TX,77032,5,1365,29.93698,-95.32493,20
CHARTWAY FEDERAL CREDIT UNION,16830 JOHN F KENNEDY BLVD,HOUSTON,TX,77032,4,1092,29.96368,-95.334322,20
INVESTEX CREDIT UNION,905 ALDINE BENDER RD,HOUSTON,TX,77032,6,1638,29.93373,-95.37608,20
HALLIBURTON EMPLOYEE FCU,3000 N SAM HOUSTON PKWY E,HOUSTON,TX,77032,2,546,29.935579,-95.339854,20
ALLIANT CREDIT UNION,3950 S TERMINAL RD,HOUSTON,TX,77032,4,1092,29.9459,-95.3394,20
CHARTWAY FEDERAL CREDIT UNION,3500 N TERMINAL RD,HOUSTON,TX,77032,6,1638,29.987453,-95.336451,20
MARTIN LUTHER KING CU,6707 MARTIN LUTHER KING BLVD,HOUSTON,TX,77033,5,1365,29.68081,-95.33846,20
TEXAS BAY AREA CREDIT UNION,12611 FUQUA ST,HOUSTON,TX,77034,6,1638,29.62174,-95.20517,20
PIE CREDIT UNION,12320 MAIN ST,HOUSTON,TX,77035,3,819,29.65009,-95.46133,20
ALVIN LETTY CREDIT UNION,6666 HARWIN DR # 665,HOUSTON,TX,77036,2,372,29.72035,-95.49934,20
PATIENT PHYSICIAN COOPERATIVES,7850 PARKWOOD CIRCLE DR # A-7,HOUSTON,TX,77036,2,628,29.693785,-95.554989,30
HORIZON CREDIT LEASING,7902 NORTH FWY,HOUSTON,TX,77037,6,1638,29.87494,-95.41009,20
RURAL TELECOM GROUP,1717 N SAM HOUSTON PKWY W,HOUSTON,TX,77038,5,1855,29.936234,-95.444129,41
GREASE RECYCLES CO-OP,13321 CHRISMAN RD,HOUSTON,TX,77039,7,19339,29.90707,-95.36462,12
UNITED SAVERS TRUST CU,14159 NORTHWEST FWY,HOUSTON,TX,77040,4,1092,29.860223,-95.526852,20
PRIMEWAY FEDERAL CREDIT UNION,12811 NORTHWEST FWY,HOUSTON,TX,77040,10,2730,29.8429,-95.49712,20
TRANSTAR FEDERAL CREDIT UNION,12930 NORTHWEST FWY,HOUSTON,TX,77040,15,4095,29.84505,-95.49673,20
TRANSTAR F C U,12930 NORTHWEST FWY,HOUSTON,TX,77040,6,1638,29.84505,-95.49673,20
ENSERCH FEDERAL CREDIT UNION,10375 RICHMOND AVE,HOUSTON,TX,77042,6,1638,29.72673,-95.55632,20
CHEVRONTEXACO CREDIT UNION,2900 WILCREST DR,HOUSTON,TX,77042,6,1638,29.73224,-95.57243,20
COMBUSTION FEDERAL CREDIT UN,3010 BRIARPARK DR # 150,HOUSTON,TX,77042,3,819,29.73213,-95.55062,20
MEMBER SOURCE CREDIT UNION,10100 RICHMOND AVE,HOUSTON,TX,77042,6,1638,29.72908,-95.55133,20
CTECU,3100 WILCREST DR # 141,HOUSTON,TX,77042,6,1638,29.72996,-95.57241,20
PREMIER AMERICA CREDIT UNION,10001 WESTHEIMER RD # 2525,HOUSTON,TX,77042,6,1638,29.73612,-95.54945,20
MEMBERS CHOICE CREDIT UNION,3010 BRIARPARK DR,HOUSTON,TX,77042,6,1638,29.73213,-95.55062,20
US EMPLOYEE CREDIT UNION,9700 RICHMOND AVE,HOUSTON,TX,77042,6,1638,29.72848,-95.54007,20
TDECU,10952 WESTHEIMER RD,HOUSTON,TX,77042,6,1638,29.736955,-95.569385,20
LEGACY MUTUAL MORTGAGE,2500 CITYWEST BLVD # 750,HOUSTON,TX,77042,5,1325,29.73887,-95.56179,23
HOSPITAL LAUNDRY CO-OP ASSN,9424 FANNIN ST,HOUSTON,TX,77045,150,,29.66727,-95.40366,33
BRENTWOOD BAPTIST CHURCH FCU,13033 1/2 LANDMARK ST,HOUSTON,TX,77045,2,546,29.6305,-95.4389,20
SOUTHERN FEDERAL CREDIT UNION,4 GREENWAY PLZ # 816,HOUSTON,TX,77046,5,1365,29.7307,-95.430246,20
MASS MUTUAL FINANCIAL GROUP,3 GREENWAY PLZ # 1700,HOUSTON,TX,77046,75,13950,29.731569,-95.431544,23
MASS MUTUAL GREATER HOUSTON,3 GREENWAY PLZ # 1800,HOUSTON,TX,77046,40,7440,29.731569,-95.431544,22
UNITED COMMUNITY CREDIT UNION,14340 WALLISVILLE RD,HOUSTON,TX,77049,5,1365,29.80546,-95.19453,20
INFINITY MUTUAL GROUP,2600 S LOOP W,HOUSTON,TX,77054,3,2151,29.67856,-95.418315,23
FIRST COMMUNITY CREDIT UNION,9100 WESTVIEW DR,HOUSTON,TX,77055,125,34125,29.79456,-95.51436,20
SERVICES COOPERATIVE ASSN,9517 LONG POINT RD,HOUSTON,TX,77055,3,,29.79661,-95.52717,33
CHOICE PARTNERS CO-OP,6005 WESTVIEW DR,HOUSTON,TX,77055,4,,29.79309,-95.45829,33
MEMBERS CHOICE CU,9720 KATY FWY,HOUSTON,TX,77055,1,273,29.799716,-95.495575,20
TEXAS CREDIT CORP,10030 LONG POINT RD,HOUSTON,TX,77055,3,819,29.794364,-95.543008,20
TRANSCO FEDERAL CREDIT UNION,2800 POST OAK BLVD # 2010,HOUSTON,TX,77056,6,1638,29.73599,-95.46125,20
SPECTRUM FEDERAL CREDIT UNION,3000 POST OAK BLVD # 150,HOUSTON,TX,77056,5,1365,29.734314,-95.464759,20
CHEVRON CREDIT UNION,1980 POST OAK BLVD # R2D,HOUSTON,TX,77056,2,546,29.74618,-95.46259,20
UNIVERSITY COOPERATIVE HOUSTON,1131 UPTOWN PARK BLVD # 8,HOUSTON,TX,77056,1,150,29.755599,-95.45642,12
LEGACY MUTUAL MORTGAGE,2801 POST OAK BLVD # 101,HOUSTON,TX,77056,5,1325,29.73749,-95.45988,23
NORTHWESTERN MUTUAL FINANCIAL,1 RIVERWAY # 900,HOUSTON,TX,77056,2,372,29.76079,-95.46273,23
NORTHWESTERN MUTUAL LIFE INS,1 RIVERWAY # 900,HOUSTON,TX,77056,2,372,29.76079,-95.46273,22
CREDIT RESPONDERS,6420 RICHMOND AVE,HOUSTON,TX,77057,5,1365,29.73229,-95.49947,20
JSC-FEDERAL CREDIT UNION,1330 GEMINI ST,HOUSTON,TX,77058,90,24570,29.55854,-95.11156,20
SMART FINANCIAL CREDIT UNION,2050 SPACE PARK DR,HOUSTON,TX,77058,6,1638,29.5557,-95.1013,20
AMOCO FEDERAL CREDIT UNION,2585 BAY AREA BLVD,HOUSTON,TX,77058,6,1638,29.576336,-95.107578,20
AMOCO FEDERAL CREDIT UNION,1800 SPACE PARK DR # 200,HOUSTON,TX,77058,6,1638,29.548748,-95.091597,20
J S C CREDIT UNION,1330 GEMINI ST,HOUSTON,TX,77058,6,1638,29.55854,-95.11156,20
MEMBER SOURCE CREDIT UNION,17001 NORTHCHASE DR # 120,HOUSTON,TX,77060,6,1638,29.9481,-95.40773,20
MT CARMEL CHURCH FEDERAL CU,8951 RUTHBY ST,HOUSTON,TX,77061,6,1638,29.65956,-95.26907,20
C-E FEDERAL CREDIT UNION,7002 FAUNA ST,HOUSTON,TX,77061,11,3003,29.64928,-95.30427,20
CHARTWAY FEDERAL CREDIT UNION,8451 LOCKHEED AVE,HOUSTON,TX,77061,6,1638,29.64435,-95.28747,20
PROGRESSIVE COUNTY MUTUAL INS,16055 SPACE CENTER BLVD # 55,HOUSTON,TX,77062,3,558,29.57502,-95.11307,22
BEACON FEDERAL CREDIT UNION,1235 CLEAR LAKE CITY BLVD # E,HOUSTON,TX,77062,5,1365,29.58278,-95.15353,20
SAN ANTONIO FEDERAL CU,8921 N SAM HOUSTON PKWY W,HOUSTON,TX,77064,12,3276,29.927785,-95.548294,20
SACU MORTGAGE LOANS,8903 N SAM HOUSTON PKWY W,HOUSTON,TX,77064,6,1638,29.924239,-95.553391,20
SACU,8921 N SAM HOUSTON PKWY W,HOUSTON,TX,77064,10,2730,29.927785,-95.548294,20
FIRST SERVICE CREDIT UNION,9621 W SAM HOUSTON PKWY N,HOUSTON,TX,77064,6,1638,29.9094,-95.55709,20
RESOURCE ONE FEDERAL CU,9211 JONES RD,HOUSTON,TX,77065,7,1911,29.90751,-95.58557,20
RESOURCE ONE CREDIT UNION,9211 JONES RD,HOUSTON,TX,77065,5,1365,29.90751,-95.58557,20
ENERGY CAPITAL CREDIT UNION,18540 NORTHWEST FWY,HOUSTON,TX,77065,35,9555,29.900065,-95.596012,20
CREDIT UNION ACCEPTANCE,9601 JONES RD # 108,HOUSTON,TX,77065,75,57375,29.91309,-95.5854,20
RESOURCE CREDIT UNION,9211 JONES RD,HOUSTON,TX,77065,5,1365,29.90751,-95.58557,20
TEAM FINANCIAL FEDERAL CU,10959 ELLA BLVD # C,HOUSTON,TX,77067,2,546,29.941644,-95.432763,20
LIGHT COMMERCE CU,11235 CROWN PARK DR,HOUSTON,TX,77067,2,546,29.944032,-95.446828,20
ALLIANT CREDIT UNION,900 GRAND PLAZA DR,HOUSTON,TX,77067,4,1092,29.9409,-95.4298,20
FMC TECHNOLOGIES FEDERAL CU,1777 GEARS RD,HOUSTON,TX,77067,2,2255,29.94466,-95.45248,20
CHARTWAY FEDERAL CREDIT UNION,900 GRAND PLAZA DR,HOUSTON,TX,77067,6,1638,29.9409,-95.4298,20
ENERGY CAPITAL CREDIT UNION,396 W GREENS RD,HOUSTON,TX,77067,6,1638,29.95018,-95.42126,20
PEARMAN COOPERATION ALLIANCE,2506 BAMMEL TIMBERS LN,HOUSTON,TX,77068,2,244,30.00942,-95.46959,23
CHARTWAY FEDERAL CREDIT UNION,4373 CYPRESS CREEK PKWY,HOUSTON,TX,77068,5,1365,29.98886,-95.4956,20
HOUSTON FEDERAL CREDIT UNION,5507 FM 1960 RD W # E,HOUSTON,TX,77069,9,2457,29.979893,-95.512606,20
HOUSTON FEDERAL CREDIT UNION,21550 STATE HIGHWAY 249,HOUSTON,TX,77070,20,5460,30.000766,-95.581384,20
MOBILITY CREDIT UNION,22560 STATE HIGHWAY 249 # 100,HOUSTON,TX,77070,10,2730,30.012569,-95.589262,20
FIRST COMMUNITY CREDIT UNION,7520 CYPRESS CREEK PKWY,HOUSTON,TX,77070,6,1638,29.965405,-95.540403,20
YOUR COMMUNITY CREDIT UNION,22560 STATE HIGHWAY 249,HOUSTON,TX,77070,6,1638,30.012569,-95.589262,20
FIRST COMMUNITY CREDIT UNION,10300 LOUETTA RD # 100,HOUSTON,TX,77070,6,1638,29.99866,-95.56587,20
FIRST TECH FEDERAL CU,11445 COMPAQ CENTER WEST DR,HOUSTON,TX,77070,6,1638,29.990615,-95.582872,20
HOUSTON CHURCH CO-OP,9950 CYPRESSWOOD DR # 320,HOUSTON,TX,77070,7,1713,29.98232,-95.56522,12
SMART FINANCIAL CREDIT UNION,6051 N COURSE DR,HOUSTON,TX,77072,5,1365,29.70995,-95.56264,20
SMART FINANCIAL CREDIT UNION,520 FM 1960 RD,HOUSTON,TX,77073,300,81900,30.02296,-95.420951,20
CY-FAIR FED CU 9601 JONES RD,16600 J F K BLVD,HOUSTON,TX,77073,6,1638,30.00371,-95.40252,20
PREMIER AMERICA CREDIT UNION,2001 RANKIN RD,HOUSTON,TX,77073,6,1638,29.96565,-95.365478,20
MEMORIAL CREDIT UNION,7777 SOUTHWEST FWY # C10,HOUSTON,TX,77074,30,8190,29.69359,-95.521265,20
MEMORIAL CREDIT UNION,7789 SOUTHWEST FWY # 120,HOUSTON,TX,77074,6,1638,29.693391,-95.521795,20
HOUSTON FEDERAL CREDIT UNION,6808 BINTLIFF DR,HOUSTON,TX,77074,2,546,29.70632,-95.50538,20
PLUS 4 CREDIT UNION,9998 ALMEDA GENOA RD,HOUSTON,TX,77075,20,5460,29.62659,-95.23781,20
PLUS4 CREDIT UNION,9998 ALMEDA GENOA RD,HOUSTON,TX,77075,65,17745,29.62659,-95.23781,20
SHELL FEDERAL CREDIT UNION,11391 MONROE RD,HOUSTON,TX,77075,6,1638,29.601289,-95.265777,20
PRIMEWAY FEDERAL CREDIT UNION,9828 BLACKHAWK BLVD,HOUSTON,TX,77075,8,2184,29.6019,-95.24972,20
SMART FINANCIAL CREDIT UNION,602 MAYFORD ST,HOUSTON,TX,77076,5,1365,29.86125,-95.36916,20
PEOPLES TRUST FEDERAL CU,1805 ELDRIDGE PKWY,HOUSTON,TX,77077,6,1638,29.748365,-95.625127,20
MEMBERS CHOICE CREDIT UNION,600 N DAIRY ASHFORD RD,HOUSTON,TX,77079,18,4914,29.787988,-95.618261,20
66 FEDERAL CREDIT UNION,600 N DAIRY ASHFORD RD,HOUSTON,TX,77079,4,1092,29.787988,-95.618261,20
ADVANCIAL FEDERAL CREDIT UNION,501 WESTLAKE PARK BLVD,HOUSTON,TX,77079,3,819,29.78111,-95.62893,20
PEOPLES FEDERAL CREDIT UNION,200 N DAIRY ASHFORD RD,HOUSTON,TX,77079,6,1638,29.78855,-95.60777,20
CONOCO PHILLIPS CREDIT UNION,600 N DAIRY ASHFORD # PE2066,HOUSTON,TX,77079,6,1638,29.787988,-95.618261,20
ADVANCIAL FEDERAL CREDIT UNION,550 WESTLAKE PARK BLVD # 150,HOUSTON,TX,77079,2,546,29.78078,-95.63037,20
BP FEDERAL CREDIT UNION,580 WESTLAKE PARK BLVD # 150,HOUSTON,TX,77079,20,5460,29.78153,-95.63162,20
ENERGY CAPITAL CREDIT UNION,13501 KATY FWY,HOUSTON,TX,77079,6,1638,29.78213,-95.62634,20
ST JOHN VIANNEY FCU,625 NOTTINGHAM OAKS TRL,HOUSTON,TX,77079,3,819,29.768143,-95.611666,20
BP FEDERAL CREDIT UNION,14110 GRISBY RD,HOUSTON,TX,77079,6,1638,29.783324,-95.634434,20
ADVANCIAL FEDERAL CREDIT UNION,930 N ELDRIDGE PKWY,HOUSTON,TX,77079,12,3276,29.783453,-95.61757,20
FIRST COMMUNITY CU-SHAW,11740 KATY FWY,HOUSTON,TX,77079,2,546,29.785263,-95.592535,20
ADVANCIAL FEDERAL CREDIT UNION,6100 HILLCROFT ST # 106,HOUSTON,TX,77081,2,546,29.71397,-95.497504,20
MEMBERS CHOICE CREDIT UNION,14960 PARK ROW,HOUSTON,TX,77084,100,81291,29.78926,-95.64751,20
BRAZOS VALLEY SCH CREDIT UNION,19626 SAUMS RD,HOUSTON,TX,77084,6,1638,29.80083,-95.71456,20
ASSOCIATED INDUSTRIES,18322 CLAY RD,HOUSTON,TX,77084,5,1365,29.83234,-95.68399,20
UNTON DENTAL,4654 HIGHWAY 6 N # 401,HOUSTON,TX,77084,5,1365,29.843035,-95.644988,20
SPCO CREDIT UNION,12755 N HOUSTON ROSSLYN RD,HOUSTON,TX,77086,12,3276,29.91719,-95.49604,20
SMART FINANCIAL CREDIT UNION,4411 S WAYSIDE DR,HOUSTON,TX,77087,14,10710,29.69872,-95.32037,20
